0,81,"{'loss': 0.42426407714129816, 'rmse': 0.42426407714129816, 'mae': 0.18, 'early_stop': True}",0,"[1538675505.762791, 1538675539.575451, 34]","{'batch_size': 64, 'choice': {'dropout3': 0.2, 'layers': 'three', 'units3': 64}, 'dropout1': 0.3, 'dropout2': 0.2, 'dropout3': 0.3, 'layer_1_activation': 'sigmoid', 'layer_1_extras': {'name': None}, 'layer_1_size': 97, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': 'dropout', 'rate': 0.13619844906934345}, 'layer_2_size': 38, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': 'dropout', 'rate': 0.1833961726563651}, 'layer_3_size': 22, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': 'batchnorm'}, 'layer_4_size': 92, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'dropout', 'rate': 0.37599663681899287}, 'layer_5_size': 77, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'dropout', 'rate': 0.21303869104349987}, 'layer_6_size': 40, 'units1': 64, 'units2': 128, 'units3': 64}"
17,81,"{'loss': 0.2776412308709024, 'rmse': 0.2776412308709024, 'mae': 0.08089826, 'early_stop': True}",2,"[1538677091.9070044, 1538677204.4485884, 113]","{'batch_size': 128, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 64}, 'dropout1': 0.4, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 36, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': None}, 'layer_2_size': 78, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 33, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': None}, 'layer_4_size': 30, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': None}, 'layer_5_size': 95, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': None}, 'layer_6_size': 19, 'units1': 32, 'units2': 32, 'units3': 64}"
18,81,"{'loss': 0.18454126603789375, 'rmse': 0.18454126603789375, 'mae': 0.037678275, 'early_stop': True}",1,"[1538677118.9028065, 1538677326.2340062, 207]","{'batch_size': 256, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.1, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 42, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'dropout', 'rate': 0.4161349969283038}, 'layer_2_size': 13, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'dropout', 'rate': 0.2461153284954609}, 'layer_3_size': 79, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': None}, 'layer_4_size': 62, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'dropout', 'rate': 0.3944348083936947}, 'layer_5_size': 50, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 56, 'units1': 64, 'units2': 128, 'units3': 32}"
15,81,"{'loss': 0.2830302006492608, 'rmse': 0.2830302006492608, 'mae': 0.08320498, 'early_stop': True}",0,"[1538677028.1595075, 1538677414.6127524, 386]","{'batch_size': 32, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 32}, 'dropout1': 0.5, 'dropout2': 0.1, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 40, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': None}, 'layer_2_size': 77, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 21, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': 'dropout', 'rate': 0.156358423907855}, 'layer_4_size': 45, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 49, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'dropout', 'rate': 0.46707487113750656}, 'layer_6_size': 27, 'units1': 64, 'units2': 64, 'units3': 32}"
19,81,"{'loss': 0.3204484278997606, 'rmse': 0.3204484278997606, 'mae': 0.10664827, 'early_stop': True}",2,"[1538677204.6155512, 1538677509.7737606, 305]","{'batch_size': 64, 'choice': {'layers': 'two'}, 'dropout1': 0.4, 'dropout2': 0.2, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.31341022903399424}, 'layer_1_size': 46, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 24, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'dropout', 'rate': 0.19912992084839437}, 'layer_3_size': 60, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 55, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 86, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': None}, 'layer_6_size': 77, 'units1': 128, 'units2': 256, 'units3': 32}"
20,81,"{'loss': 0.2535176457822696, 'rmse': 0.2535176457822696, 'mae': 0.06851369, 'early_stop': True}",1,"[1538677326.3834326, 1538677516.5945377, 190]","{'batch_size': 128, 'choice': {'dropout3': 0.2, 'layers': 'three', 'units3': 128}, 'dropout1': 0.5, 'dropout2': 0.1, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 39, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': 'dropout', 'rate': 0.46367625619167185}, 'layer_2_size': 98, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 92, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 60, 'layer_5_activation': 'sigmoid', 'layer_5_extras': {'name': None}, 'layer_5_size': 13, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 79, 'units1': 32, 'units2': 128, 'units3': 256}"
22,81,"{'loss': 0.2877275338811003, 'rmse': 0.2877275338811003, 'mae': 0.086581096, 'early_stop': True}",2,"[1538677509.9104667, 1538677603.2929063, 93]","{'batch_size': 64, 'choice': {'layers': 'two'}, 'dropout1': 0.5, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': None}, 'layer_1_size': 81, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'dropout', 'rate': 0.3540577721602738}, 'layer_2_size': 37, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': None}, 'layer_3_size': 100, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': 'dropout', 'rate': 0.42318382937943866}, 'layer_4_size': 91, 'layer_5_activation': 'sigmoid', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 36, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': 'dropout', 'rate': 0.11520717179707929}, 'layer_6_size': 16, 'units1': 32, 'units2': 32, 'units3': 256}"
21,81,"{'loss': 0.27263559192124276, 'rmse': 0.27263559192124276, 'mae': 0.07916754, 'early_stop': True}",0,"[1538677414.7469585, 1538677750.2081985, 335]","{'batch_size': 128, 'choice': {'layers': 'two'}, 'dropout1': 0.5, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 95, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': None}, 'layer_2_size': 69, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 44, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': None}, 'layer_4_size': 93, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': None}, 'layer_5_size': 86, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 16, 'units1': 128, 'units2': 32, 'units3': 256}"
25,81,"{'loss': 0.34148604292016055, 'rmse': 0.34148604292016055, 'mae': 0.12134395, 'early_stop': True}",0,"[1538677750.3833265, 1538677945.4917412, 195]","{'batch_size': 32, 'choice': {'dropout3': 0.2, 'layers': 'three', 'units3': 128}, 'dropout1': 0.3, 'dropout2': 0.2, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 19, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 58, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 98, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': 'dropout', 'rate': 0.1738455430059705}, 'layer_4_size': 44, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 40, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 63, 'units1': 256, 'units2': 32, 'units3': 256}"
24,81,"{'loss': 0.32866638797417086, 'rmse': 0.32866638797417086, 'mae': 0.113409415, 'early_stop': True}",2,"[1538677603.4267998, 1538678144.3590288, 541]","{'batch_size': 16, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 128}, 'dropout1': 0.5, 'dropout2': 0.1, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': None}, 'layer_1_size': 18, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 9, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 98, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': None}, 'layer_4_size': 37, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'dropout', 'rate': 0.1667642976669256}, 'layer_5_size': 82, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 82, 'units1': 256, 'units2': 64, 'units3': 32}"
26,81,"{'loss': 0.42426407714129816, 'rmse': 0.42426407714129816, 'mae': 0.18, 'early_stop': True}",0,"[1538677945.6250157, 1538678196.5006218, 251]","{'batch_size': 32, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 32}, 'dropout1': 0.3, 'dropout2': 0.2, 'dropout3': 0.1, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.20719166239718698}, 'layer_1_size': 42, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 27, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': None}, 'layer_3_size': 65, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 87, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'dropout', 'rate': 0.36956120515429014}, 'layer_5_size': 91, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': 'dropout', 'rate': 0.11837906012927069}, 'layer_6_size': 99, 'units1': 512, 'units2': 256, 'units3': 32}"
28,81,"{'loss': 0.2746750754366263, 'rmse': 0.2746750754366263, 'mae': 0.080776475, 'early_stop': True}",0,"[1538678196.6425846, 1538678319.237344, 123]","{'batch_size': 64, 'choice': {'layers': 'two'}, 'dropout1': 0.4, 'dropout2': 0.1, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'dropout', 'rate': 0.1288572028875458}, 'layer_1_size': 50, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': None}, 'layer_2_size': 9, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': 'dropout', 'rate': 0.15390803967321387}, 'layer_3_size': 64, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': 'batchnorm'}, 'layer_4_size': 87, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': None}, 'layer_5_size': 92, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'dropout', 'rate': 0.1899837940069248}, 'layer_6_size': 32, 'units1': 32, 'units2': 32, 'units3': 64}"
27,81,"{'loss': 0.256017112157214, 'rmse': 0.256017112157214, 'mae': 0.070208244, 'early_stop': True}",2,"[1538678144.5052466, 1538678369.3228254, 225]","{'batch_size': 128, 'choice': {'dropout3': 0.3, 'layers': 'three', 'units3': 32}, 'dropout1': 0.3, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'dropout', 'rate': 0.4582439327636688}, 'layer_1_size': 3, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': None}, 'layer_2_size': 3, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': None}, 'layer_3_size': 10, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': 'dropout', 'rate': 0.3095649853828314}, 'layer_4_size': 40, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 57, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 7, 'units1': 128, 'units2': 64, 'units3': 64}"
29,81,"{'loss': 0.42426407714129816, 'rmse': 0.42426407714129816, 'mae': 0.18, 'early_stop': True}",0,"[1538678319.379294, 1538678373.0515392, 54]","{'batch_size': 64, 'choice': {'layers': 'two'}, 'dropout1': 0.4, 'dropout2': 0.2, 'dropout3': 0.1, 'layer_1_activation': 'sigmoid', 'layer_1_extras': {'name': 'dropout', 'rate': 0.47779725777081683}, 'layer_1_size': 32, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'dropout', 'rate': 0.4428289635668391}, 'layer_2_size': 85, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 41, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 16, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'dropout', 'rate': 0.17238299391528678}, 'layer_5_size': 23, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 95, 'units1': 128, 'units2': 128, 'units3': 256}"
23,81,"{'loss': 0.20007701262761024, 'rmse': 0.20007701262761024, 'mae': 0.044850957, 'early_stop': True}",1,"[1538677516.744041, 1538678450.280718, 934]","{'batch_size': 256, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.1, 'dropout3': 0.1, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.3951466910316517}, 'layer_1_size': 36, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 85, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'dropout', 'rate': 0.3408406588873606}, 'layer_3_size': 70, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': 'batchnorm'}, 'layer_4_size': 83, 'layer_5_activation': 'sigmoid', 'layer_5_extras': {'name': 'dropout', 'rate': 0.2054115917479804}, 'layer_5_size': 73, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': None}, 'layer_6_size': 97, 'units1': 512, 'units2': 32, 'units3': 64}"
30,81,"{'loss': 0.2719348901795703, 'rmse': 0.2719348901795703, 'mae': 0.077954955, 'early_stop': True}",2,"[1538678369.4643943, 1538678525.4430487, 156]","{'batch_size': 128, 'choice': {'layers': 'two'}, 'dropout1': 0.5, 'dropout2': 0.1, 'dropout3': 0.1, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.13608803233784528}, 'layer_1_size': 38, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 3, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': None}, 'layer_3_size': 23, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': 'dropout', 'rate': 0.17903462800983308}, 'layer_4_size': 4, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': None}, 'layer_5_size': 61, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': None}, 'layer_6_size': 52, 'units1': 64, 'units2': 256, 'units3': 64}"
32,81,"{'loss': 0.42426407714129816, 'rmse': 0.42426407714129816, 'mae': 0.18, 'early_stop': True}",1,"[1538678450.4218514, 1538678557.5406644, 107]","{'batch_size': 16, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.1, 'dropout3': 0.1, 'layer_1_activation': 'sigmoid', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 66, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 92, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 34, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': 'batchnorm'}, 'layer_4_size': 97, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 42, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 94, 'units1': 128, 'units2': 256, 'units3': 64}"
33,81,"{'loss': 0.34543692043194396, 'rmse': 0.34543692043194396, 'mae': 0.12013958, 'early_stop': True}",2,"[1538678525.5837696, 1538678678.1963496, 153]","{'batch_size': 256, 'choice': {'layers': 'two'}, 'dropout1': 0.5, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.31546137900931437}, 'layer_1_size': 94, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 92, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 83, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 55, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': None}, 'layer_5_size': 96, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'dropout', 'rate': 0.4287328205611355}, 'layer_6_size': 58, 'units1': 64, 'units2': 128, 'units3': 32}"
34,81,"{'loss': 0.41658917143502405, 'rmse': 0.41658917143502405, 'mae': 0.17355385, 'early_stop': True}",1,"[1538678557.6760855, 1538678750.264481, 193]","{'batch_size': 128, 'choice': {'layers': 'two'}, 'dropout1': 0.5, 'dropout2': 0.3, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 58, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': None}, 'layer_2_size': 49, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': None}, 'layer_3_size': 14, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': None}, 'layer_4_size': 44, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'dropout', 'rate': 0.307524151381646}, 'layer_5_size': 57, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 46, 'units1': 512, 'units2': 64, 'units3': 64}"
